city;lat;lng;continent
Santa Maria;34.9333;-120.4432;NA
Wildomar;33.6173;-117.2582;NA
Laguna Beach;33.5449;-117.7613;NA
Santa Barbara;34.4285;-119.7202;NA
Fort Bragg;39.4414;-123.8033;NA
Temple City;34.1022;-118.0579;NA
Orange;33.8038;-117.8219;NA
Lake Elsinore;33.6843;-117.3348;NA
Sunnyvale;37.3835;-122.0257;NA
San Bruno;37.6254;-122.4313;NA
Suisun;38.2471;-122.0086;NA
Watsonville;36.9205;-121.7706;NA
Calabasas;34.1375;-118.6689;NA
Monterey Park;34.0497;-118.1325;NA
San Rafael;37.9905;-122.5222;NA
Costa Mesa;33.6667;-117.9135;NA
Roseville;38.7691;-121.3178;NA
Livermore;37.6861;-121.7608;NA
Desert Hot Springs;33.9551;-116.543;NA
Coachella;33.6905;-116.143;NA
Sierra Madre;34.1687;-118.0504;NA
Sausalito;37.858;-122.4932;NA
Hughson;37.602;-120.866;NA
Ceres;37.5953;-120.9625;NA
Holtville;32.8129;-115.3779;NA
Turlock;37.5053;-120.8588;NA
Cypress;33.8171;-118.0386;NA
Blythe;33.6222;-114.6189;NA
Eureka;40.7941;-124.1568;NA
Pittsburg;38.019;-121.8969;NA
Red Bluff;40.1735;-122.2413;NA
Gilroy;37.0047;-121.5843;NA
San Marino;34.1224;-118.1132;NA
Huntington Park;33.98;-118.2167;NA
Rosemead;34.0688;-118.0823;NA
Colusa;39.2049;-122.0095;NA
Parlier;36.6082;-119.5437;NA
Arcata;40.862;-124.0754;NA
Yucaipa;34.0336;-117.0426;NA
Norwalk;33.9069;-118.0829;NA
Ontario;34.0393;-117.6064;NA
San Carlos;37.4982;-122.268;NA
Burlingame;37.586;-122.3669;NA
Reedley;36.5983;-119.4473;NA
Fortuna;40.5855;-124.1417;NA
Concord;37.9722;-122.0016;NA
Scotts Valley;37.0555;-122.0118;NA
Atwater;37.3543;-120.5981;NA
Torrance;33.8346;-118.3417;NA
Antioch;37.9789;-121.7957;NA
Elk Grove;38.416;-121.384;NA
El Centro;32.7873;-115.5579;NA
South Gate;33.9447;-118.1926;NA
Moraga;37.8438;-122.1225;NA
Glendora;34.1449;-117.8468;NA
Ridgecrest;35.6308;-117.6621;NA
Laguna Niguel;33.5275;-117.705;NA
Sacramento;38.5667;-121.4683;NA
Lemoore;36.296;-119.7983;NA
Seaside;36.6224;-121.8191;NA
Los Banos;37.0631;-120.8405;NA
Folsom;38.6669;-121.1422;NA
Dixon;38.4466;-121.825;NA
Fontana;34.0968;-117.4599;NA
Cloverdale;38.7962;-123.0154;NA
Imperial Beach;32.5687;-117.1184;NA
Lemon Grove;32.7331;-117.0344;NA
Daly City;37.6863;-122.4684;NA
Orinda;37.8808;-122.179;NA
Riverside;33.9381;-117.3948;NA
Brawley;32.9783;-115.5287;NA
El Cajon;32.8017;-116.9604;NA
Millbrae;37.5994;-122.4024;NA
Pacific Grove;36.6192;-121.9255;NA
Merced;37.3058;-120.4778;NA
Murrieta;33.5719;-117.1909;NA
Ojai;34.4487;-119.2469;NA
Rialto;34.1128;-117.3885;NA
Woodland;38.6712;-121.75;NA
Santa Rosa;38.4465;-122.706;NA
Marysville;39.1518;-121.5836;NA
Palmdale;34.5944;-118.1057;NA
Saratoga;37.2682;-122.0264;NA
West Covina;34.0555;-117.9113;NA
Belmont;37.5154;-122.2955;NA
Long Beach;33.8059;-118.161;NA
Santee;32.8555;-116.9856;NA
Walnut;34.0334;-117.8593;NA
Madera;36.964;-120.0803;NA
Benicia;38.0704;-122.1541;NA
Atherton;37.4539;-122.2032;NA
Brentwood;37.9355;-121.7191;NA
South Pasadena;34.1103;-118.1573;NA
Sonora;37.9819;-120.3828;NA
Monrovia;34.165;-117.9921;NA
Rolling Hills Estates;33.7783;-118.3509;NA
Aliso Viejo;33.5792;-117.729;NA
Santa Cruz;36.9788;-122.0346;NA
Vacaville;38.3592;-121.9686;NA
Artesia;33.8676;-118.0806;NA
Stockton;37.9766;-121.3112;NA
San Juan Capistrano;33.5009;-117.6544;NA
Lancaster;34.6934;-118.1753;NA
San Gabriel;34.0948;-118.099;NA
Simi Valley;34.2663;-118.749;NA
San Dimas;34.1082;-117.809;NA
Arvin;35.1944;-118.8306;NA
Corte Madera;37.9238;-122.5129;NA
Alameda;37.767;-122.2673;NA
Fremont;37.5265;-121.9852;NA
Fowler;36.6246;-119.6739;NA
Calipatria;33.1488;-115.5058;NA
Beaumont;33.9059;-116.9763;NA
Santa Monica;34.0232;-118.4813;NA
San Fernando;34.2886;-118.4363;NA
Camarillo;34.223;-119.0323;NA
Susanville;40.4206;-120.6129;NA
Solana Beach;32.9946;-117.2575;NA
Fountain Valley;33.7105;-117.9514;NA
Rancho Cordova;38.5739;-121.2521;NA
South San Francisco;37.6536;-122.4197;NA
Richmond;37.9477;-122.339;NA
Guadalupe;34.9608;-120.5735;NA
Escalon;37.7912;-120.9981;NA
Cotati;38.3278;-122.7092;NA
Barstow;34.8655;-117.0464;NA
La Palma;33.8504;-118.0406;NA
Hermosa Beach;33.8653;-118.3966;NA
Shasta Lake;40.679;-122.3775;NA
Willows;39.5147;-122.1992;NA
Greenfield;36.3232;-121.2451;NA
Paramount;33.8976;-118.1651;NA
Compton;33.893;-118.2275;NA
Petaluma;38.2423;-122.6267;NA
Chowchilla;37.1095;-120.2349;NA
Yorba Linda;33.889;-117.7714;NA
Loma Linda;34.0448;-117.2503;NA
Pinole;37.9931;-122.2834;NA
Menifee;33.6909;-117.1849;NA
Hawthorne;33.9147;-118.3476;NA
Carpinteria;34.3962;-119.5117;NA
Ripon;37.7415;-121.1309;NA
Redwood City;37.5026;-122.2252;NA
La Cañada Flintridge;34.2097;-118.2002;NA
Eastvale;33.9617;-117.5802;NA
Rancho Palos Verdes;33.7554;-118.3636;NA
Selma;36.5744;-119.6157;NA
Alhambra;34.084;-118.1355;NA
Escondido;33.1347;-117.0722;NA
Morgan Hill;37.1324;-121.641;NA
Laguna Hills;33.592;-117.6992;NA
Cudahy;33.9631;-118.1829;NA
Gridley;39.3622;-121.6971;NA
El Cerrito;37.9197;-122.3025;NA
Dublin;37.7161;-121.8964;NA
Santa Clarita;34.4155;-118.4992;NA
Huron;36.204;-120.0961;NA
Manteca;37.7938;-121.227;NA
San Francisco;37.7562;-122.443;NA
Woodside;37.4221;-122.259;NA
Tustin;33.7309;-117.8106;NA
Santa Ana;33.7366;-117.8819;NA
Fairfax;37.9884;-122.595;NA
Moreno Valley;33.9244;-117.2045;NA
Lakeport;39.0392;-122.9218;NA
Healdsburg;38.6229;-122.8651;NA
Oakley;37.9929;-121.6951;NA
San Clemente;33.4498;-117.6103;NA
Half Moon Bay;37.4687;-122.4383;NA
Mill Valley;37.9085;-122.542;NA
Hemet;33.7341;-116.9969;NA
Hanford;36.326;-119.654;NA
Glendale;34.1818;-118.2468;NA
Albany;37.8898;-122.3018;NA
West Sacramento;38.5556;-121.5504;NA
Live Oak;39.2788;-121.6624;NA
Berkeley;37.8723;-122.276;NA
Marina;36.6812;-121.7894;NA
Los Altos Hills;37.3672;-122.1391;NA
San Luis Obispo;35.2671;-120.6689;NA
Napa;38.2977;-122.3011;NA
Baldwin Park;34.0829;-117.972;NA
Winters;38.532;-121.9781;NA
Davis;38.5552;-121.7365;NA
La Habra;33.9278;-117.9513;NA
Lafayette;37.8919;-122.1188;NA
Rancho Cucamonga;34.1247;-117.5664;NA
Indian Wells;33.7036;-116.3396;NA
Newport Beach;33.6151;-117.8669;NA
Bell;33.9801;-118.1798;NA
Goleta;34.436;-119.8596;NA
Grover Beach;35.1204;-120.6199;NA
Willits;39.4048;-123.3494;NA
Culver City;34.0058;-118.3968;NA
Citrus Heights;38.6948;-121.288;NA
Pismo Beach;35.1492;-120.6506;NA
Taft;35.1267;-119.4242;NA
Covina;34.0903;-117.8817;NA
Oakland;37.7903;-122.2165;NA
West Hollywood;34.0883;-118.3719;NA
Capitola;36.9772;-121.9538;NA
Chico;39.7574;-121.815;NA
Diamond Bar;33.9992;-117.8161;NA
Garden Grove;33.7787;-117.9601;NA
Bellflower;33.888;-118.1271;NA
San Mateo;37.5522;-122.3122;NA
Oceanside;33.2247;-117.3083;NA
San Diego;32.8312;-117.1226;NA
Palos Verdes Estates;33.7871;-118.3976;NA
San Jose;37.3018;-121.8485;NA
South Lake Tahoe;38.9393;-119.9828;NA
Carlsbad;33.1246;-117.2837;NA
Redlands;34.0512;-117.171;NA
Clovis;36.8278;-119.6841;NA
Mountain View;37.4;-122.0796;NA
Lathrop;37.8163;-121.3127;NA
Truckee;39.3454;-120.1848;NA
Monterey;36.5922;-121.8807;NA
Oxnard;34.1962;-119.1819;NA
Clayton;37.9403;-121.9301;NA
Woodlake;36.4124;-119.0998;NA
Villa Park;33.818;-117.8103;NA
Redondo Beach;33.8574;-118.3766;NA
Gonzales;36.506;-121.443;NA
Orland;39.7461;-122.1855;NA
Pico Rivera;33.9902;-118.0888;NA
Stanton;33.8002;-117.9935;NA
Thousand Oaks;34.1914;-118.8755;NA
Colton;34.0538;-117.3254;NA
Shafter;35.4803;-119.2009;NA
Cerritos;33.8677;-118.0686;NA
Montclair;34.0714;-117.6981;NA
Port Hueneme;34.1617;-119.2036;NA
Claremont;34.1259;-117.7153;NA
Chino;33.9836;-117.6653;NA
Orange Cove;36.6212;-119.3187;NA
Grass Valley;39.2237;-121.0521;NA
Placentia;33.8807;-117.8553;NA
Placerville;38.7309;-120.7979;NA
Lincoln;38.8759;-121.2916;NA
Anderson;40.451;-122.2962;NA
Auburn;38.895;-121.0778;NA
Lawndale;33.8884;-118.3531;NA
Westminster;33.7523;-117.9938;NA
Patterson;37.4738;-121.1438;NA
Grand Terrace;34.0312;-117.3132;NA
Lindsay;36.2082;-119.0897;NA
Beverly Hills;34.0786;-118.4021;NA
Union City;37.603;-122.0187;NA
Bishop;37.3665;-118.3958;NA
La Verne;34.1208;-117.7702;NA
Yucca Valley;34.1231;-116.4215;NA
Needles;34.816;-114.6192;NA
King City;36.2166;-121.133;NA
Visalia;36.3273;-119.3264;NA
San Leandro;37.7071;-122.1601;NA
Larkspur;37.9393;-122.5313;NA
Banning;33.946;-116.8991;NA
Poway;32.9871;-117.0201;NA
Los Angeles;34.1139;-118.4068;NA
Santa Paula;34.352;-119.0698;NA
Dinuba;36.5453;-119.3989;NA
Modesto;37.6374;-121.0028;NA
La Mirada;33.9025;-118.0093;NA
Ione;38.3613;-120.9423;NA
Rio Vista;38.1762;-121.7034;NA
Santa Clara;37.3646;-121.9679;NA
Dana Point;33.4733;-117.6969;NA
Perris;33.7899;-117.2233;NA
Rohnert Park;38.348;-122.6964;NA
Livingston;37.3875;-120.7248;NA
Martinez;37.9985;-122.116;NA
Inglewood;33.9566;-118.3444;NA
Imperial;32.8375;-115.5719;NA
San Ramon;37.7625;-121.9365;NA
Canyon Lake;33.6884;-117.2621;NA
Coalinga;36.1432;-120.3266;NA
Tehachapi;35.127;-118.475;NA
Solvang;34.5936;-120.1401;NA
Dos Palos;36.9854;-120.6337;NA
La Puente;34.0323;-117.9533;NA
Farmersville;36.3054;-119.2082;NA
South El Monte;34.0493;-118.0484;NA
Corcoran;36.0847;-119.5612;NA
Agoura Hills;34.151;-118.7608;NA
Soledad;36.4434;-121.3431;NA
Calimesa;33.9873;-117.0542;NA
Atascadero;35.4827;-120.6858;NA
Galt;38.2671;-121.3034;NA
Arroyo Grande;35.1241;-120.5845;NA
California City;35.1578;-117.872;NA
Danville;37.8121;-121.9698;NA
Oroville;39.4999;-121.5634;NA
Huntington Beach;33.696;-118.0025;NA
San Pablo;37.9628;-122.3425;NA
Seal Beach;33.7542;-118.0714;NA
Tulare;36.1996;-119.34;NA
Rancho Mirage;33.7626;-116.4273;NA
McFarland;35.6781;-119.2414;NA
Lake Forest;33.6607;-117.6712;NA
Highland;34.1113;-117.1653;NA
Sonoma;38.2902;-122.4598;NA
Kingsburg;36.5242;-119.5608;NA
Avenal;36.0312;-120.116;NA
Morro Bay;35.3681;-120.8482;NA
Hayward;37.6328;-122.0772;NA
Yuba City;39.1357;-121.6381;NA
Novato;38.092;-122.5576;NA
La Mesa;32.7703;-117.0204;NA
Montebello;34.0155;-118.1108;NA
Fernley;39.5612;-119.1925;NA
West Wendover;40.7407;-114.0783;NA
Henderson;36.0145;-115.0362;NA
Mesquite;36.8035;-114.1325;NA
Winnemucca;40.9645;-117.7247;NA
Carson City;39.1512;-119.7474;NA
Fallon;39.4739;-118.778;NA
Boulder City;35.8407;-114.9257;NA
Las Vegas;36.2291;-115.2607;NA
Sparks;39.5729;-119.7157;NA
North Las Vegas;36.288;-115.0901;NA
Elko;40.8387;-115.7674;NA
Reno;39.5497;-119.8483;NA
Alamosa;37.4755;-105.877;NA
Rifle;39.5361;-107.772;NA
Castle Pines;39.4625;-104.8706;NA
Parker;39.5083;-104.7755;NA
Vail;39.6386;-106.3608;NA
Windsor;40.4679;-104.9214;NA
Denver;39.7621;-104.8759;NA
Lone Tree;39.5308;-104.871;NA
Edgewater;39.7508;-105.0627;NA
Fort Morgan;40.2549;-103.7913;NA
Thornton;39.9205;-104.9443;NA
Louisville;39.9709;-105.1441;NA
Fountain;38.6887;-104.6829;NA
Loveland;40.4167;-105.0621;NA
Estes Park;40.3702;-105.5222;NA
Wellington;40.7007;-105.0057;NA
Eagle;39.6368;-106.8157;NA
Lakewood;39.6978;-105.1168;NA
Montrose;38.4689;-107.8594;NA
Lochbuie;40.0117;-104.727;NA
Manitou Springs;38.8576;-104.9127;NA
Silverthorne;39.6564;-106.0871;NA
Avon;39.6448;-106.5138;NA
Superior;39.9346;-105.1586;NA
Aspen;39.1948;-106.837;NA
Centennial;39.5926;-104.8674;NA
Evans;40.366;-104.7389;NA
Erie;40.041;-105.0393;NA
Firestone;40.1564;-104.9494;NA
Delta;38.7561;-108.0773;NA
Cortez;37.3502;-108.577;NA
Wheat Ridge;39.7728;-105.1031;NA
Craig;40.517;-107.5558;NA
Colorado Springs;38.8674;-104.7606;NA
Berthoud;40.3061;-105.0403;NA
Trinidad;37.1748;-104.4907;NA
Durango;37.2744;-107.8701;NA
Westminster;39.8837;-105.0627;NA
Grand Junction;39.0878;-108.5673;NA
La Junta;37.9797;-103.5473;NA
Frederick;40.1095;-104.9669;NA
Lafayette;39.9949;-105.0997;NA
Broomfield;39.9541;-105.0527;NA
Gunnison;38.5455;-106.9226;NA
Federal Heights;39.8651;-105.0154;NA
Greenwood Village;39.6152;-104.9131;NA
Eaton;40.5272;-104.7125;NA
Arvada;39.8321;-105.151;NA
Aurora;39.7084;-104.7274;NA
Basalt;39.3664;-107.0414;NA
Woodland Park;38.9987;-105.0595;NA
Dacono;40.0618;-104.95;NA
Brush;40.2581;-103.6321;NA
Lamar;38.0739;-102.6155;NA
Littleton;39.5911;-105.0194;NA
Sterling;40.6207;-103.1919;NA
Pagosa Springs;37.2675;-107.0301;NA
Gypsum;39.6288;-106.9335;NA
Glenwood Springs;39.5459;-107.3348;NA
Glendale;39.7036;-104.9352;NA
Steamboat Springs;40.4774;-106.8233;NA
Cañon City;38.4429;-105.2204;NA
Castle Rock;39.3761;-104.8534;NA
Salida;38.53;-105.9983;NA
Pueblo;38.2701;-104.6131;NA
Sheridan;39.6467;-105.018;NA
Breckenridge;39.4994;-106.0433;NA
Fort Lupton;40.0826;-104.8015;NA
Fruita;39.154;-108.7285;NA
Longmont;40.1691;-105.0996;NA
Fort Collins;40.5479;-105.0658;NA
Commerce City;39.8642;-104.8434;NA
Carbondale;39.3948;-107.2145;NA
Boulder;40.0249;-105.2523;NA
Englewood;39.6468;-104.9942;NA
Cherry Hills Village;39.6375;-104.9481;NA
Leadville;39.2467;-106.2935;NA
Milliken;40.3106;-104.8556;NA
Golden;39.7406;-105.2122;NA
Greeley;40.415;-104.7696;NA
Brighton;39.9714;-104.7966;NA
Florence;38.3835;-105.1114;NA
Johnstown;40.3499;-104.9479;NA
Northglenn;39.9106;-104.9783;NA
Monument;39.0736;-104.8469;NA
New Castle;39.5785;-107.5262;NA
Kodiak;57.7934;-152.4059;NA
Anchorage;61.1508;-149.1091;NA
Wasilla;61.577;-149.4661;NA
Palmer;61.5971;-149.1147;NA
Soldotna;60.4862;-151.0672;NA
Kenai;60.5619;-151.1985;NA
Homer;59.653;-151.5255;NA
Fairbanks;64.8353;-147.6533;NA
Ketchikan;55.3556;-131.6698;NA
Juneau;58.444;-134.1515;NA
Sitka;57.2401;-135.3153;NA
Pinson;33.7062;-86.6655;NA
Hoover;33.3763;-86.8058;NA
Trussville;33.639;-86.5832;NA
Bessemer;33.3709;-86.9714;NA
Spanish Fort;30.7256;-87.8602;NA
Center Point;33.6447;-86.6851;NA
Lanett;32.8576;-85.2079;NA
Phenix City;32.4587;-85.0251;NA
Sheffield;34.7557;-87.7008;NA
Hamilton;34.1346;-87.9755;NA
Gadsden;34.009;-86.0156;NA
Calera;33.1249;-86.745;NA
Clay;33.698;-86.6067;NA
Talladega;33.4329;-86.0976;NA
Scottsboro;34.6438;-86.0491;NA
Russellville;34.5055;-87.7282;NA
Alabaster;33.2197;-86.8225;NA
Glencoe;33.9447;-85.9319;NA
Opelika;32.6621;-85.3772;NA
Pike Road;32.2932;-86.0903;NA
Tuscaloosa;33.2349;-87.5267;NA
Sylacauga;33.1779;-86.2606;NA
Montgomery;32.347;-86.2663;NA
Fairhope;30.5221;-87.8817;NA
Rainbow City;33.9336;-86.0923;NA
Hartselle;34.4391;-86.94;NA
Alexander City;32.9242;-85.9361;NA
Wetumpka;32.5407;-86.2057;NA
Mobile;30.6783;-88.1162;NA
Clanton;32.8439;-86.623;NA
Muscle Shoals;34.7436;-87.6344;NA
Oxford;33.5967;-85.8691;NA
Selma;32.4166;-87.0336;NA
Tuscumbia;34.7204;-87.7035;NA
Satsuma;30.8578;-88.0632;NA
Northport;33.258;-87.5979;NA
Daleville;31.2915;-85.7115;NA
Pelham;33.3116;-86.7573;NA
Prattville;32.4604;-86.4589;NA
Homewood;33.4617;-86.8092;NA
Montevallo;33.1254;-86.848;NA
Gulf Shores;30.2727;-87.7073;NA
Lincoln;33.5935;-86.1372;NA
Enterprise;31.3276;-85.8459;NA
Jacksonville;33.8088;-85.7544;NA
Robertsdale;30.5533;-87.706;NA
Vestavia Hills;33.4519;-86.7436;NA
Valley;32.8086;-85.1792;NA
Arab;34.3308;-86.499;NA
Dothan;31.2336;-85.4068;NA
Decatur;34.573;-86.9905;NA
Pleasant Grove;33.4936;-86.9782;NA
Bay Minette;30.893;-87.7913;NA
Saraland;30.8453;-88.0988;NA
Leeds;33.5429;-86.5636;NA
Chickasaw;30.7715;-88.0794;NA
Tarrant;33.5941;-86.7684;NA
Anniston;33.6713;-85.8136;NA
Brent;32.9421;-87.1753;NA
Cullman;34.1791;-86.8402;NA
Auburn;32.6084;-85.4897;NA
Birmingham;33.5276;-86.7988;NA
Millbrook;32.5033;-86.3729;NA
Helena;33.2855;-86.8748;NA
Pell City;33.5609;-86.2669;NA
Midfield;33.4552;-86.9226;NA
Tuskegee;32.4396;-85.7139;NA
Fort Payne;34.4557;-85.6965;NA
Oneonta;33.9392;-86.4929;NA
Demopolis;32.498;-87.8298;NA
Atmore;31.0926;-87.4763;NA
Guntersville;34.3674;-86.2634;NA
Moody;33.5986;-86.4963;NA
Attalla;34.0049;-86.104;NA
Orange Beach;30.2941;-87.5851;NA
Athens;34.7847;-86.951;NA
Foley;30.3987;-87.6646;NA
Huntsville;34.6989;-86.6414;NA
Smiths Station;32.5284;-85.096;NA
Brewton;31.1111;-87.0737;NA
Prichard;30.7735;-88.1301;NA
Andalusia;31.3101;-86.4781;NA
Mountain Brook;33.4871;-86.74;NA
Daphne;30.6291;-87.8872;NA
Troy;31.8021;-85.9665;NA
Jasper;33.8514;-87.2719;NA
Eufaula;31.9102;-85.1505;NA
Gardendale;33.6676;-86.807;NA
Albertville;34.2631;-86.2106;NA
Madison;34.7113;-86.7617;NA
Greenville;31.8437;-86.6379;NA
Fairfield;33.4747;-86.9194;NA
Ozark;31.4509;-85.6473;NA
Hueytown;33.4237;-87.0221;NA
Southside;33.9007;-86.0237;NA
Irondale;33.544;-86.6599;NA
Chelsea;33.3256;-86.6303;NA
Boaz;34.1985;-86.1529;NA
Rainsville;34.4939;-85.8435;NA
Florence;34.83;-87.6658;NA
Fultondale;33.6177;-86.8015;NA
Springdale;36.1898;-94.1573;NA
Batesville;35.7687;-91.6226;NA
Clarksville;35.4569;-93.4803;NA
Pea Ridge;36.449;-94.1212;NA
Centerton;36.3565;-94.2963;NA
Stuttgart;34.4962;-91.5485;NA
West Memphis;35.1536;-90.1991;NA
Osceola;35.6941;-89.9934;NA
Beebe;35.0714;-91.8999;NA
Arkadelphia;34.125;-93.0719;NA
Bella Vista;36.4667;-94.2707;NA
Van Buren;35.448;-94.3529;NA
Monticello;33.6258;-91.7934;NA
Jonesboro;35.8212;-90.6795;NA
Rogers;36.3173;-94.1514;NA
Heber Springs;35.5003;-92.0332;NA
North Little Rock;34.7814;-92.2378;NA
Blytheville;35.9323;-89.9052;NA
Hot Springs;34.4902;-93.0498;NA
Camden;33.5671;-92.8466;NA
Ward;35.013;-91.9571;NA
Siloam Springs;36.1837;-94.5318;NA
Maumelle;34.8522;-92.4;NA
Helena-West Helena;34.5313;-90.62;NA
Searcy;35.2418;-91.7351;NA
El Dorado;33.2184;-92.664;NA
Little Rock;34.7255;-92.3581;NA
Benton;34.577;-92.5716;NA
Crossett;33.128;-91.9631;NA
Marion;35.2041;-90.2062;NA
Newport;35.6234;-91.2322;NA
Lowell;36.2563;-94.1518;NA
Wynne;35.2325;-90.7895;NA
Sherwood;34.851;-92.2029;NA
Forrest City;35.0102;-90.7874;NA
Farmington;36.037;-94.2537;NA
Fayetteville;36.0713;-94.166;NA
Conway;35.0753;-92.4695;NA
Harrison;36.2437;-93.1197;NA
Mena;34.581;-94.2374;NA
Hope;33.6682;-93.5895;NA
Pine Bluff;34.2116;-92.0178;NA
Alma;35.4917;-94.2169;NA
De Queen;34.0426;-94.342;NA
Mountain Home;36.3348;-92.3847;NA
Magnolia;33.2774;-93.2261;NA
Greenwood;35.2134;-94.2409;NA
White Hall;34.2737;-92.1005;NA
Malvern;34.3689;-92.8187;NA
Warren;33.6113;-92.0678;NA
Morrilton;35.1559;-92.7392;NA
Pocahontas;36.2639;-90.9699;NA
Bryant;34.615;-92.491;NA
Walnut Ridge;36.0805;-90.9446;NA
Fort Smith;35.3494;-94.3695;NA
Russellville;35.2761;-93.1383;NA
Trumann;35.6763;-90.5228;NA
Bentonville;36.358;-94.2287;NA
Cabot;34.9767;-92.0271;NA
Jacksonville;34.8807;-92.1302;NA
Paragould;36.056;-90.5147;NA
Texarkana;33.4361;-93.996;NA
Barre;44.1997;-72.5083;NA
Winooski;44.4951;-73.1842;NA
Montpelier;44.2658;-72.5717;NA
Burlington;44.4877;-73.2314;NA
Saint Albans;44.8118;-73.0847;NA
South Burlington;44.4622;-73.2203;NA
Essex Junction;44.4902;-73.114;NA
Rutland;43.6091;-72.9782;NA
Bellows Falls;43.1344;-72.455;NA
East Alton;38.8837;-90.1077;NA
Homer Glen;41.6044;-87.9497;NA
Waterloo;38.3403;-90.1538;NA
Chicago Ridge;41.7034;-87.7795;NA
Libertyville;42.287;-87.967;NA
Elburn;41.8838;-88.4615;NA
Willow Springs;41.7351;-87.8835;NA
New Lenox;41.5097;-87.97;NA
Burbank;41.7444;-87.7686;NA
Algonquin;42.1629;-88.3158;NA
Hanover Park;41.9819;-88.1447;NA
Lockport;41.5904;-88.0292;NA
Quincy;39.9335;-91.3797;NA
Harvey;41.6076;-87.6521;NA
South Holland;41.5977;-87.6022;NA
Maywood;41.8798;-87.8442;NA
Mokena;41.5324;-87.878;NA
Long Grove;42.197;-88.0056;NA
Elk Grove Village;42.0062;-87.9929;NA
Countryside;41.7741;-87.8752;NA
Cicero;41.8445;-87.7593;NA
Peoria Heights;40.7466;-89.5701;NA
Montgomery;41.7237;-88.363;NA
Addison;41.9314;-88.0085;NA
Harrisburg;37.7373;-88.5457;NA
Oak Brook;41.8373;-87.9512;NA
Vandalia;38.9754;-89.1117;NA
Dwight;41.0985;-88.4237;NA
River Forest;41.895;-87.8194;NA
Milan;41.4416;-90.5595;NA
Frankfort;41.4913;-87.8395;NA
Evanston;42.0463;-87.6942;NA
Chatham;39.6729;-89.6956;NA
Godfrey;38.9581;-90.2156;NA
Freeport;42.2895;-89.6354;NA
Clinton;40.1469;-88.9635;NA
Arlington Heights;42.0956;-87.9825;NA
Deerfield;42.1653;-87.8515;NA
Markham;41.6;-87.6905;NA
Charleston;39.4842;-88.1762;NA
Channahon;41.4202;-88.2624;NA
Hillside;41.8674;-87.9019;NA
Spring Valley;41.3358;-89.2034;NA
Chicago;41.8373;-87.6861;NA
DeKalb;41.9312;-88.7483;NA
Marengo;42.2312;-88.6153;NA
Lincolnshire;42.1958;-87.9181;NA
Posen;41.6291;-87.6858;NA
Benton;38.011;-88.9179;NA
Wood River;38.8633;-90.0773;NA
Anna;37.4612;-89.2388;NA
West Frankfort;37.8997;-88.9302;NA
Carpentersville;42.1227;-88.2894;NA
Mattoon;39.4774;-88.3623;NA
Washington;40.7048;-89.4346;NA
Taylorville;39.5328;-89.2804;NA
Beach Park;42.426;-87.8583;NA
Hickory Hills;41.7248;-87.8281;NA
Elgin;42.0385;-88.3229;NA
Lynwood;41.5233;-87.5507;NA
Berwyn;41.8433;-87.7909;NA
Mendota;41.5553;-89.1042;NA
Lemont;41.6698;-87.983;NA
Morris;41.3744;-88.4301;NA
Oak Forest;41.6055;-87.7527;NA
Hazel Crest;41.5732;-87.6899;NA
Naperville;41.7483;-88.1657;NA
Granite City;38.7296;-90.1263;NA
Jerseyville;39.1181;-90.3275;NA
Peoria;40.752;-89.6155;NA
Sycamore;41.9951;-88.6812;NA
Crystal Lake;42.2334;-88.3352;NA
Maryville;38.7264;-89.9643;NA
Pontoon Beach;38.7209;-90.0598;NA
Belleville;38.5165;-89.9899;NA
Du Quoin;38.0019;-89.2323;NA
Pinckneyville;38.0851;-89.3717;NA
Volo;42.3299;-88.1598;NA
Hillsboro;39.167;-89.4735;NA
Bensenville;41.9595;-87.9434;NA
Mount Vernon;38.3141;-88.9176;NA
River Grove;41.9243;-87.8379;NA
Park Ridge;42.0125;-87.8436;NA
Metropolis;37.1566;-88.7082;NA
Columbia;38.4581;-90.2156;NA
Willowbrook;41.7635;-87.9456;NA
Calumet Park;41.6649;-87.6578;NA
Centralia;38.5223;-89.1233;NA
Galesburg;40.9506;-90.3763;NA
Sauk Village;41.4907;-87.5702;NA
Mundelein;42.2692;-88.0101;NA
Silvis;41.4975;-90.4101;NA
Midlothian;41.6254;-87.7243;NA
Coal City;41.278;-88.2791;NA
Harwood Heights;41.9663;-87.8057;NA
Morton Grove;42.0423;-87.789;NA
Breese;38.6138;-89.5231;NA
Justice;41.7495;-87.8345;NA
Lansing;41.5646;-87.5459;NA
Lisle;41.7922;-88.0883;NA
Centreville;38.5798;-90.1039;NA
Westmont;41.7948;-87.9742;NA
Melrose Park;41.9029;-87.8642;NA
Plainfield;41.6203;-88.2261;NA
Broadview;41.8584;-87.8562;NA
Joliet;41.5193;-88.1501;NA
Carterville;37.763;-89.084;NA
Prospect Heights;42.1039;-87.9267;NA
Morton;40.6137;-89.4668;NA
Brookfield;41.8245;-87.847;NA
Lakemoor;42.3398;-88.2031;NA
Minooka;41.4507;-88.2791;NA
Lindenhurst;42.4175;-88.0258;NA
Edwardsville;38.7924;-89.9876;NA
Glenview;42.0825;-87.8216;NA
Clarendon Hills;41.798;-87.9569;NA
Peru;41.349;-89.1368;NA
Vernon Hills;42.2341;-87.9608;NA
Streator;41.1242;-88.8296;NA
